num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,ci,bs_degree,poly_degree,n_wave,N_peak,timetrend,hypothesis,study_arm,model,reject_h0,failed,nsim
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,2,fixmodel,0.8283,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,2,fixmodel_cal,0.825,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,2,mixmodel_AR1_cal,0.8994,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,2,mixmodel_cal,0.904,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,2,piecewise_cal,0.7715,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,2,sepmodel,0.8047,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,2,splines_cal,0.8271,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,3,fixmodel,0.8387,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,3,fixmodel_cal,0.8345,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,3,mixmodel_AR1_cal,0.9398,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,3,mixmodel_cal,0.9491,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,3,piecewise_cal,0.7889,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,3,sepmodel,0.8054,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,3,splines_cal,0.8353,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,4,fixmodel,0.8399,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,4,fixmodel_cal,0.8376,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,4,mixmodel_AR1_cal,0.9553,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,4,mixmodel_cal,0.9696,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,4,piecewise_cal,0.7994,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,4,sepmodel,0.8012,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,15,FALSE,3,3,NA,750,EQ,H1,4,splines_cal,0.8393,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,2,fixmodel,0.8164,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,2,fixmodel_cal,0.8273,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,2,mixmodel_AR1_cal,0.8954,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,2,mixmodel_cal,0.8972,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,2,piecewise_cal,0.8209,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,2,sepmodel,0.7896,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,2,splines_cal,0.8237,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,3,fixmodel,0.8365,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,3,fixmodel_cal,0.8394,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,3,mixmodel_AR1_cal,0.9378,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,3,mixmodel_cal,0.9467,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,3,piecewise_cal,0.838,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,3,sepmodel,0.7986,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,3,splines_cal,0.8404,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,4,fixmodel,0.8385,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,4,fixmodel_cal,0.8392,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H1,4,mixmodel_AR1_cal,0.9518,0,10000
