num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,ci,bs_degree,poly_degree,n_wave,N_peak,timetrend,hypothesis,study_arm,model,reject_h0,failed,nsim
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,TRUE,25,FALSE,3,3,NA,750,EQ,H0,2,fixmodel,0.023,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,TRUE,25,FALSE,3,3,NA,750,EQ,H0,2,fixmodel_cal,0.0234,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,TRUE,25,FALSE,3,3,NA,750,EQ,H0,2,mixmodel,0.0128,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,TRUE,25,FALSE,3,3,NA,750,EQ,H0,2,mixmodel_AR1,0.0112,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,TRUE,25,FALSE,3,3,NA,750,EQ,H0,2,mixmodel_AR1_cal,0.0111,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,TRUE,25,FALSE,3,3,NA,750,EQ,H0,2,mixmodel_cal,0.0047,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,TRUE,25,FALSE,3,3,NA,750,EQ,H0,2,piecewise,0.023,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,TRUE,25,FALSE,3,3,NA,750,EQ,H0,2,piecewise_cal,0.0232,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,TRUE,25,FALSE,3,3,NA,750,EQ,H0,2,poolmodel,0.0034,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,linear,0.025,TRUE,25,FALSE,3,3,NA,750,EQ,H0,2,sepmodel,0.0243,0,10000
