num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,trend,alpha,ncc,unit_size,ci,bs_degree,poly_degree,n_wave,N_peak,timetrend,hypothesis,study_arm,model,reject_h0,bias,MSE,failed,nsim
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,4,fixmodel,0.014,-0.0024068336616138697,0.0067852687621934036,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,4,fixmodel_cal,0.014,-0.0018810662912225925,0.006776807476444235,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,4,poolmodel,0.042,0.02540207389476962,0.0064037486547277684,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,4,sepmodel,0.013,-0.0039379516969540885,0.007581932397566056,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,4,splines,0.016,-0.0025720428287243583,0.0067232567471844406,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,4,splines_cal,0.015,-0.001790836504176249,0.0067487312503670994,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,5,fixmodel,0.019,-0.0015692696141579984,0.00729160477803834,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,5,fixmodel_cal,0.021,-0.0013155405989301483,0.007247639491055698,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,5,poolmodel,0.046,0.026239637942225426,0.006903082623854591,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,5,sepmodel,0.017,-0.0031003876494982477,0.008075992053056006,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,5,splines,0.019,-0.0017345711613647587,0.0072295770913706715,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,5,splines_cal,0.019,-0.0012883743823294369,0.007283890122150595,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,6,fixmodel,0.021,0.001975429759252584,0.0064391999242930705,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,6,fixmodel_cal,0.022,0.002190713931634381,0.006443003912337576,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,6,poolmodel,0.063,0.037675207118270757,0.006941109606641156,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,6,sepmodel,0.019,0.0011165455230419787,0.007339633113451319,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,6,splines,0.022,0.0016873657179835712,0.006438419278762549,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,6,splines_cal,0.022,0.0021028253484380024,0.006413146433163169,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,7,fixmodel,0.038,0.004007727550753375,0.0074698827126301265,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,7,fixmodel_cal,0.033,0.004144213360525202,0.0075134319738648795,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,7,poolmodel,0.078,0.039707504909771554,0.008021907531773502,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,7,sepmodel,0.033,0.003148843314542793,0.008315662028840102,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,7,splines,0.037,0.0037113339036799558,0.007457198453956083,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,7,splines_cal,0.034,0.00404997207665953,0.00749559663530838,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,2,fixmodel,0.023,-4.201758009247067e-4,0.007628764319755549,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,2,fixmodel_cal,0.026,-7.063719755337834e-4,0.0076822769399275525,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,2,poolmodel,0.046,0.015381093041875158,0.007071729967702984,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,2,sepmodel,0.031,-3.1296726575270667e-4,0.00823614423175842,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,2,splines,0.025,-3.851231354351413e-4,0.007539433040643061,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,2,splines_cal,0.024,-5.895273488078881e-4,0.007647403253013121,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,3,fixmodel,0.023,0.0010427458334619515,0.006956078318007992,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,3,fixmodel_cal,0.022,8.715126985396776e-4,0.007063834290271751,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,3,poolmodel,0.035,0.01684401467626191,0.006436922327844166,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,3,sepmodel,0.021,0.0011499543686340685,0.007588077807733635,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,3,splines,0.022,0.0010737274156371094,0.0068739486373212266,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,3,splines_cal,0.024,0.0010402518820442682,0.006931086255928169,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,4,fixmodel,0.032,0.002763478608475386,0.007327934981733295,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,4,fixmodel_cal,0.03,0.002147610908762387,0.007387409498166675,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,4,poolmodel,0.06,0.030087514121757482,0.007148593456720405,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,4,sepmodel,0.032,0.002663657264814278,0.008044157049317673,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,4,splines,0.032,0.002920389602939132,0.007278343632968782,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,4,splines_cal,0.031,0.0025888319266710175,0.007377060449987785,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,5,fixmodel,0.031,0.0020941534716740497,0.007443957629564118,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,5,fixmodel_cal,0.032,0.0015143471931705062,0.007489001672060374,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,5,poolmodel,0.056,0.02941818898495614,0.007243612694346594,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,5,sepmodel,0.027,0.0019943321280129008,0.008105728703842461,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,5,splines,0.033,0.002257697224570341,0.007361625666000147,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,5,splines_cal,0.03,0.0016866581131207128,0.007409256780092286,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,6,fixmodel,0.031,-1.2763602766678746e-4,0.007330440697573968,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,6,fixmodel_cal,0.033,-1.969267546899372e-4,0.007398461050581699,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,6,poolmodel,0.078,0.03524557328026965,0.0075425559080180135,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,6,sepmodel,0.03,1.3489972745475953e-4,0.008258717482854038,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,6,splines,0.03,-3.2934620053053044e-4,0.00729203163649333,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,6,splines_cal,0.028,-1.0531022644863414e-4,0.007323770240204781,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,7,fixmodel,0.027,-0.002128997058185138,0.006882258607916754,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,7,fixmodel_cal,0.028,-0.0023770053390799106,0.006987035465731679,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,7,poolmodel,0.069,0.0332442122497513,0.0071668603508566065,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,7,sepmodel,0.021,-0.001866461303063562,0.007823003901443316,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,7,splines,0.026,-0.002318211781857013,0.006904340676362246,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,FALSE,3,3,NA,914,EQ,H0,7,splines_cal,0.029,-0.0022986304184813857,0.006937654801922494,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,2,fixmodel,0.029,-0.0012790273434191426,0.007869520958310582,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,2,fixmodel_cal,0.03,-0.0013786472455318973,0.007848791339937091,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,2,poolmodel,0.063,0.03008079159109871,0.008212264516660791,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,2,sepmodel,0.031,-0.0015342950875158418,0.008261303737226597,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,2,splines,0.031,-0.0013107406729409407,0.00789686534710229,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,2,splines_cal,0.03,-0.0014324116844958868,0.00794099826282115,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,3,fixmodel,0.02,-0.0016022222090740933,0.006942948813100349,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,3,fixmodel_cal,0.017,-0.0016512170880891143,0.006921010901395779,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,3,poolmodel,0.049,0.02975759672544398,0.007249983868773356,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,3,sepmodel,0.019,-0.0018574899531705684,0.00758338029262259,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,3,splines,0.022,-0.0016316590001003428,0.006843896174557734,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,3,splines_cal,0.017,-0.00165294396024212,0.006982426190105255,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,4,fixmodel,0.027,6.980741633474414e-4,0.007064068130397359,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,4,fixmodel_cal,0.027,7.053909191357168e-4,0.007096041521714206,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,4,poolmodel,0.108,0.0568329479114573,0.009214925041440109,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,4,sepmodel,0.022,8.935748295067269e-4,0.007779073013741191,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,4,splines,0.026,7.456540416789101e-4,0.0070373280064010045,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,4,splines_cal,0.026,3.4998462057768463e-4,0.0071013827670029965,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,5,fixmodel,0.025,-0.0032213575427340138,0.007125302259233017,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,5,fixmodel_cal,0.025,-0.003052626470291304,0.007106927100289633,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,5,poolmodel,0.087,0.05291351620537586,0.00892724500341261,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,5,sepmodel,0.023,-0.0030258568765747,0.008067643788638654,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,5,splines,0.027,-0.0031738257548927992,0.007070059961918495,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,5,splines_cal,0.025,-0.003563811484807566,0.0071114554321594905,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,6,fixmodel,0.03,1.4556548369705033e-4,0.0074372216321598825,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,6,fixmodel_cal,0.026,1.8205369114975684e-4,0.007428073076275773,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,6,poolmodel,0.154,0.07227300623322232,0.01163053176989672,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,6,sepmodel,0.032,-7.09697681914192e-5,0.008872180561618016,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,6,splines,0.028,2.983430419891562e-4,0.007413581871066895,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,6,splines_cal,0.027,-1.1824555421740101e-4,0.0074570107420789756,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,7,fixmodel,0.023,-2.3964002498060724e-4,0.007036228551524539,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,7,fixmodel_cal,0.02,-4.639315964846133e-5,0.007052622210094276,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,7,poolmodel,0.149,0.07188780072454476,0.01122430321332801,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,7,sepmodel,0.027,-4.561752768689926e-4,0.00810037915103476,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,7,splines,0.025,-8.530403989617428e-5,0.007034324041019109,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,1,1,NA,914,EQ,H0,7,splines_cal,0.02,-5.322623440753224e-4,0.007075594915983385,0,1000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,25,FALSE,2,2,NA,914,EQ,H0,2,fixmodel,0.025,-0.0013639951076884296,0.007784672780442343,0,1000
