num_arms,n_arm,d1,d2,d3,d4,unit_size,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ci,timetrend,hypothesis,study_arm,model,reject_h0,failed,nsim
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.0248,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel,0.051,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1,0.0563,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1_cal,0.0456,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_cal,0.042,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,poolmodel,0.0623,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,sepmodel,0.0235,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel,0.0238,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.0258,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel,0.0648,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1,0.0712,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1_cal,0.0685,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_cal,0.0633,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,poolmodel,0.0818,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,sepmodel,0.0243,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,fixmodel,0.0228,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.0238,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel,0.0329,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_AR1,0.0359,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_AR1_cal,0.034,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_cal,0.0324,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,poolmodel,0.039,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,sepmodel,0.0231,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel,0.0245,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.0251,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel,0.0509,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1,0.0559,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1_cal,0.0439,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_cal,0.04,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,poolmodel,0.062,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,sepmodel,0.0239,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel,0.0259,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.0273,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel,0.0639,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1,0.0716,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1_cal,0.0707,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_cal,0.0633,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,poolmodel,0.0816,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,sepmodel,0.0259,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,fixmodel,0.0251,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.0248,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel,0.0361,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_AR1,0.04,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_AR1_cal,0.0278,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_cal,0.0277,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,poolmodel,0.0415,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,sepmodel,0.0248,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel,0.0268,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.0305,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel,0.0521,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1,0.0592,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1_cal,0.045,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_cal,0.0423,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,poolmodel,0.0623,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,sepmodel,0.0262,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel,0.0279,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.0298,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel,0.0692,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1,0.0773,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1_cal,0.0767,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_cal,0.0674,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,poolmodel,0.0866,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,sepmodel,0.027,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,fixmodel,0.0268,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.0312,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel,0.0392,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_AR1,0.0426,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_AR1_cal,0.0401,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_cal,0.037,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,poolmodel,0.044,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,sepmodel,0.0255,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel,0.0265,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.0282,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel,0.053,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1,0.058,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1_cal,0.0463,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_cal,0.0425,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,poolmodel,0.0658,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,sepmodel,0.0268,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel,0.0232,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.0262,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel,0.0707,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1,0.0758,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1_cal,0.0735,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_cal,0.0643,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,poolmodel,0.0872,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,sepmodel,0.0247,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,fixmodel,0.021,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.0271,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel,0.0338,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_AR1,0.038,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_AR1_cal,0.0325,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_cal,0.0308,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,poolmodel,0.0398,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,sepmodel,0.0237,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel,0.022,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.0223,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel,0.0466,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1,0.0511,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1_cal,0.0374,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_cal,0.0335,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,poolmodel,0.0555,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,sepmodel,0.022,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel,0.0245,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.0289,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel,0.0662,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1,0.074,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1_cal,0.074,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_cal,0.0625,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,poolmodel,0.0854,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,sepmodel,0.0251,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,fixmodel,0.025,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.0238,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel,0.0324,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_AR1,0.0347,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_AR1_cal,0.0246,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_cal,0.0246,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,poolmodel,0.0363,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,sepmodel,0.0271,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel,0.0281,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.0298,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel,0.0545,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1,0.0592,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1_cal,0.0593,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_cal,0.052,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,poolmodel,0.0663,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,sepmodel,0.0287,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel,0.0253,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.0303,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel,0.0646,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1,0.0716,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1_cal,0.0732,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_cal,0.0622,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,poolmodel,0.0854,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,sepmodel,0.0263,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,fixmodel,0.024,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.027,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel,0.0364,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_AR1,0.0391,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_AR1_cal,0.0234,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,mixmodel_cal,0.0243,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,poolmodel,0.0428,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,2,sepmodel,0.0234,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel,0.0217,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.0215,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel,0.048,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1,0.0533,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_AR1_cal,0.0409,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,mixmodel_cal,0.0339,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,poolmodel,0.0583,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,3,sepmodel,0.0209,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel,0.024,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.0296,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel,0.069,0,10000
4,250,0,250,500,750,511,2,0,1,0.25,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H0,4,mixmodel_AR1,0.0764,0,10000
