num_arms,n_arm,d1,d2,d3,d4,unit_size,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ci,timetrend,hypothesis,study_arm,model,reject_h0
4,1000,0,1000,2000,3000,768,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,poolmodel,1
4,1000,0,1000,2000,3000,768,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.815
4,1000,0,1000,2000,3000,768,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.8675
4,1000,0,1000,2000,3000,768,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.9313
4,1000,0,1000,2000,3000,768,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,poolmodel,1
4,1000,0,1000,2000,3000,768,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,sepmodel,0.8255
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel,0.8481
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.9156
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,poolmodel,1
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,sepmodel,0.8143
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel,0.861
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.959
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,poolmodel,1
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.8233
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.8653
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.9614
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,poolmodel,1
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,sepmodel,0.8262
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel,0.8509
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.9408
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,poolmodel,1
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,sepmodel,0.8182
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel,0.8609
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.8837
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,poolmodel,1
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.8215
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.8619
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.9985
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,poolmodel,1
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,sepmodel,0.8239
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel,0.8498
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.9732
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,poolmodel,1
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,sepmodel,0.8184
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel,0.8602
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.9985
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,poolmodel,1
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.8206
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.8665
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.994
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,poolmodel,1
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,sepmodel,0.8289
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel,0.8546
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.977
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,poolmodel,1
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,sepmodel,0.8217
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel,0.8584
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.9998
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,poolmodel,1
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.8202
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.8661
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,1
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,poolmodel,1
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,sepmodel,0.8209
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel,0.8575
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.9963
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,poolmodel,1
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,sepmodel,0.8229
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel,0.868
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel_cal,1
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,poolmodel,1
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.8285
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.868
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,1
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,poolmodel,1
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,sepmodel,0.8245
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel,0.8496
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.9999
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,poolmodel,1
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,sepmodel,0.8156
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel,0.8564
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel_cal,1
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,poolmodel,1
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.8218
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.8662
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,1
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,poolmodel,1
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,sepmodel,0.8244
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel,0.8556
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.9927
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,poolmodel,1
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,sepmodel,0.8156
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel,0.8535
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel_cal,1
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,poolmodel,1
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.8178
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.8605
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,1
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,poolmodel,1
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,sepmodel,0.8167
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel,0.8505
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.6711
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,poolmodel,0.9999
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,2,sepmodel,0.8193
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel,0.8647
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,fixmodel_cal,1
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,poolmodel,1
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.824
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.8632
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,1
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,poolmodel,1
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H1,4,sepmodel,0.8236
