num_arms,n_arm,d1,d2,d3,d4,unit_size,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ci,timetrend,hypothesis,study_arm,model,reject_h0
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,sepmodel,0.0208
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel,0.0254
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.087
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,poolmodel,1
4,1000,0,1000,2000,3000,1436,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,sepmodel,0.0239
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel,0.0245
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.0383
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,poolmodel,0.8674
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,sepmodel,0.0212
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel,0.0259
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.0234
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,poolmodel,1
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,sepmodel,0.0266
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel,0.0252
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.378
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,poolmodel,1
4,1000,0,1000,2000,3000,2104,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,sepmodel,0.0258
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel,0.0222
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.0899
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,poolmodel,0.8654
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,sepmodel,0.02
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel,0.0236
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.4024
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,poolmodel,1
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,sepmodel,0.0223
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel,0.0253
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.2549
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,poolmodel,1
4,1000,0,1000,2000,3000,2772,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,sepmodel,0.0251
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel,0.0235
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.0823
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,poolmodel,0.8711
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,sepmodel,0.0213
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel,0.0271
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.5976
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,poolmodel,1
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,sepmodel,0.0255
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel,0.0256
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.8466
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,poolmodel,1
4,1000,0,1000,2000,3000,3440,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,sepmodel,0.0241
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel,0.0253
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.2506
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,poolmodel,0.8661
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,sepmodel,0.0224
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel,0.0219
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.8988
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,poolmodel,1
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,sepmodel,0.0207
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel,0.0244
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.9881
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,poolmodel,1
4,1000,0,1000,2000,3000,4108,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,sepmodel,0.0225
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel,0.0232
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.7264
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,poolmodel,0.8688
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,sepmodel,0.0204
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel,0.025
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.9882
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,poolmodel,1
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,sepmodel,0.0221
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel,0.025
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.9989
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,poolmodel,1
4,1000,0,1000,2000,3000,4776,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,sepmodel,0.0243
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel,0.0217
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.1985
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,poolmodel,0.8735
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,sepmodel,0.02
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel,0.0254
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.9999
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,poolmodel,1
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,sepmodel,0.0239
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel,0.0233
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.9999
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,poolmodel,1
4,1000,0,1000,2000,3000,5444,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,sepmodel,0.0246
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel,0.0246
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.0022
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,poolmodel,0.8768
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,2,sepmodel,0.0221
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel,0.0266
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.9876
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,poolmodel,1
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,3,sepmodel,0.0233
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel,0.0245
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,fixmodel_cal,1
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,poolmodel,1
4,1000,0,1000,2000,3000,6112,2,0,1,0.13,0,0,0,0.15,0.15,0.15,0.15,0.15,stepwise,0.025,FALSE,EQ,H0,4,sepmodel,0.0242
