num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,period_blocks,unit_size,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,trend,alpha,ci,timetrend,hypothesis,study_arm,model,reject_h0
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,4,mixmodel_cal,0.0043
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,4,sepmodel,0.024
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,5,fixmodel,0.0243
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,5,fixmodel_cal,0.0253
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,5,mixmodel,0.0106
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,5,mixmodel_cal,0.0026
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,5,sepmodel,0.0236
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,6,fixmodel,0.0246
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,6,fixmodel_cal,0.0244
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,6,mixmodel,0.0097
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,6,mixmodel_cal,0.002
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,6,sepmodel,0.0242
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,7,fixmodel,0.0234
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,7,fixmodel_cal,0.0241
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,7,mixmodel,0.0083
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,7,mixmodel_cal,0.0012
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,7,sepmodel,0.0242
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,8,fixmodel,0.0273
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,8,fixmodel_cal,0.0269
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,8,mixmodel,0.0088
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,8,mixmodel_cal,0.0015
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,8,sepmodel,0.0271
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,9,fixmodel,0.0236
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,9,fixmodel_cal,0.0235
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,9,mixmodel,0.0072
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,9,mixmodel_cal,0.0014
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,9,sepmodel,0.0253
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,10,fixmodel,0.0253
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,10,fixmodel_cal,0.0254
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,10,mixmodel,0.0071
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,10,mixmodel_cal,7e-4
10,1000,0,500,1000,1500,2000,2500,3000,3500,4000,4500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,10,sepmodel,0.0239
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,2,fixmodel,0.0235
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.0238
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,2,mixmodel,0.0118
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,2,mixmodel_cal,0.0076
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,2,sepmodel,0.0227
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,3,fixmodel,0.0222
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.0222
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,3,mixmodel,0.0061
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,3,mixmodel_cal,0.0014
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,3,sepmodel,0.0217
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,4,fixmodel,0.0282
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.0301
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,4,mixmodel,0.0056
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,4,mixmodel_cal,7e-4
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,4,sepmodel,0.0276
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,5,fixmodel,0.0246
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,5,fixmodel_cal,0.0239
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,5,mixmodel,0.0033
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,5,mixmodel_cal,0
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,5,sepmodel,0.0244
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,6,fixmodel,0.0233
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,6,fixmodel_cal,0.0238
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,6,mixmodel,0.0034
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,6,mixmodel_cal,0
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,6,sepmodel,0.025
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,7,fixmodel,0.0248
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,7,fixmodel_cal,0.0247
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,7,mixmodel,0.0018
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,7,mixmodel_cal,1e-4
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,7,sepmodel,0.0256
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,8,fixmodel,0.0233
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,8,fixmodel_cal,0.0238
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,8,mixmodel,0.0025
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,8,mixmodel_cal,0
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,8,sepmodel,0.0225
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,9,fixmodel,0.0252
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,9,fixmodel_cal,0.0255
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,9,mixmodel,0.0039
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,9,mixmodel_cal,0
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,9,sepmodel,0.0247
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,10,fixmodel,0.0247
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,10,fixmodel_cal,0.0248
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,10,mixmodel,0.0029
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,10,mixmodel_cal,0
10,1000,0,1000,2000,3000,4000,5000,6000,7000,8000,9000,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,10,sepmodel,0.0227
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,2,fixmodel,0.0254
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,2,fixmodel_cal,0.0252
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,2,mixmodel,0.0136
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,2,mixmodel_cal,0.0092
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,2,sepmodel,0.026
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,3,fixmodel,0.0249
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,3,fixmodel_cal,0.0234
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,3,mixmodel,0.0076
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,3,mixmodel_cal,0.0026
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,3,sepmodel,0.0245
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,4,fixmodel,0.0241
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,4,fixmodel_cal,0.0242
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,4,mixmodel,0.0049
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,2,250,0,1,0.13,0,0,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,linear,0.025,FALSE,EQ,H0,4,mixmodel_cal,4e-4
