num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,n_wave,N_peak,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,350,NA,NA,4,fixmodel,0.8369,9.183590104133031e-5,0.0071952092693098714,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,350,NA,NA,4,fixmodel_cal,0.8576,0.0047390132884539025,0.007103291503260268,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,350,NA,NA,4,sepmodel,0.796,1.599973667676018e-4,0.008022553750900455,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,375,NA,NA,2,fixmodel,0.8288,0.0011518184463434656,0.007384218274121704,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,375,NA,NA,2,fixmodel_cal,0.8811,0.004017726855738388,0.006484079502415766,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,375,NA,NA,2,sepmodel,0.806,0.0013771956523804328,0.007927909841973656,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,375,NA,NA,3,fixmodel,0.8328,0.001018082634954923,0.007522452392424125,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,375,NA,NA,3,fixmodel_cal,0.876,0.00212745616792864,0.006721300819580775,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,375,NA,NA,3,sepmodel,0.7945,9.041624532185726e-4,0.008255204933669122,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,375,NA,NA,4,fixmodel,0.8378,8.256028997061787e-4,0.0073212307124870665,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,375,NA,NA,4,fixmodel_cal,0.8513,0.0043205642313070124,0.007298147691367483,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,375,NA,NA,4,sepmodel,0.7937,4.687243198088001e-4,0.008133822552860851,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,400,NA,NA,2,fixmodel,0.8218,-1.0206450599285199e-4,0.007584873878799249,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,400,NA,NA,2,fixmodel_cal,0.8653,0.004586233406711917,0.0069101583511940335,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,400,NA,NA,2,sepmodel,0.7975,1.35088635887809e-4,0.008123965068078486,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,400,NA,NA,3,fixmodel,0.834,4.840747530631689e-4,0.007203572958204782,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,400,NA,NA,3,fixmodel_cal,0.8832,0.002662103679555515,0.006347702139140881,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,400,NA,NA,3,sepmodel,0.7985,5.115602786759753e-4,0.007962884224218017,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,400,NA,NA,4,fixmodel,0.8351,-7.664955235010041e-4,0.0072146538098244485,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,400,NA,NA,4,fixmodel_cal,0.8615,0.005444753589416649,0.007046505571737524,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,400,NA,NA,4,sepmodel,0.7949,-4.940329610428331e-4,0.008004494021615537,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,425,NA,NA,2,fixmodel,0.8254,-4.669613072660937e-4,0.0074272438362956465,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,425,NA,NA,2,fixmodel_cal,0.8787,0.0030765236163431096,0.006581236820121989,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,425,NA,NA,2,sepmodel,0.7972,-6.559470376378969e-4,0.007915687253852525,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,425,NA,NA,3,fixmodel,0.8373,9.447277988703008e-4,0.0073080803655845615,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,425,NA,NA,3,fixmodel_cal,0.8839,0.005319653253662096,0.006628937938680638,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,425,NA,NA,3,sepmodel,0.8007,0.001147215311666224,0.007946274507154322,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,425,NA,NA,4,fixmodel,0.8382,4.053154051397818e-4,0.0072639235534324035,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,425,NA,NA,4,fixmodel_cal,0.874,0.008848759478491598,0.007059061480709306,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,425,NA,NA,4,sepmodel,0.7995,5.792649385148301e-4,0.008063062665560847,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,450,NA,NA,2,fixmodel,0.822,-3.689251039333681e-4,0.0074194896316483235,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,450,NA,NA,2,fixmodel_cal,0.8819,0.0025003032585915316,0.0064059611005375505,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,450,NA,NA,2,sepmodel,0.7951,-1.1011330215077572e-4,0.007992354861738922,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,450,NA,NA,3,fixmodel,0.8348,3.0677508609982764e-4,0.007343571478336408,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,450,NA,NA,3,fixmodel_cal,0.878,0.0060579145331965375,0.0067972179022854915,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,450,NA,NA,3,sepmodel,0.7927,3.039221484986384e-4,0.00813516091745409,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,450,NA,NA,4,fixmodel,0.8313,-0.0016836251866209403,0.007285384597753648,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,450,NA,NA,4,fixmodel_cal,0.874,0.007871426645376343,0.007013231030426785,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,450,NA,NA,4,sepmodel,0.7879,-0.001676162172285633,0.008050807881126925,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,475,NA,NA,2,fixmodel,0.8234,4.957321475504814e-4,0.007554744833645498,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,475,NA,NA,2,fixmodel_cal,0.8858,0.003110312656679132,0.006390680582308425,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,475,NA,NA,2,sepmodel,0.7987,2.407056963701536e-4,0.008098548341111537,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,475,NA,NA,3,fixmodel,0.8356,-4.835113873713715e-4,0.007264416428938352,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,475,NA,NA,3,fixmodel_cal,0.8632,0.00453600900698575,0.006977530594691722,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,475,NA,NA,3,sepmodel,0.7929,-0.0010797541338588759,0.007956703478200879,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,475,NA,NA,4,fixmodel,0.8319,-0.0010514733459347518,0.007372512764172942,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,475,NA,NA,4,fixmodel_cal,0.8773,0.010406959776830638,0.007178388350469512,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,475,NA,NA,4,sepmodel,0.788,-0.0015639532353791583,0.008153042937068589,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,500,NA,NA,2,fixmodel,0.8179,-0.0016457061034152612,0.007557314304238632,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,500,NA,NA,2,fixmodel_cal,0.8868,9.693762553339878e-4,0.006269278704777164,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,500,NA,NA,2,sepmodel,0.795,-0.0012885885285257525,0.00803058675797848,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,500,NA,NA,3,fixmodel,0.8329,-9.618094587754462e-4,0.007359610803740424,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,500,NA,NA,3,fixmodel_cal,0.8598,-0.001746943762740536,0.006712332242747798,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,500,NA,NA,3,sepmodel,0.7987,-5.745971391713564e-4,0.008032038582312374,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,500,NA,NA,4,fixmodel,0.8348,-0.0017604910249149825,0.00710468286521508,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,500,NA,NA,4,fixmodel_cal,0.8842,0.010355311375103838,0.0068789177115398835,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,500,NA,NA,4,sepmodel,0.7955,-0.001749622700041062,0.007811105971943203,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,525,NA,NA,2,fixmodel,0.8172,-0.0015428041038202975,0.007552806990453432,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,525,NA,NA,2,fixmodel_cal,0.8917,0.0032173191992482092,0.00632164507014965,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,525,NA,NA,2,sepmodel,0.787,-0.0015801467069318244,0.008205843935982665,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,525,NA,NA,3,fixmodel,0.8243,-0.0013878866610288038,0.007338030474522434,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,525,NA,NA,3,fixmodel_cal,0.864,-0.001660381886669757,0.006555404099604618,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,525,NA,NA,3,sepmodel,0.7861,-0.0013796265757850881,0.008050860692016586,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,525,NA,NA,4,fixmodel,0.8292,-0.0011664901775176168,0.007443159097666183,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,525,NA,NA,4,fixmodel_cal,0.8818,0.0119986979065001,0.007226693164498489,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,525,NA,NA,4,sepmodel,0.793,-7.767681141913976e-4,0.00824960736552302,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,550,NA,NA,2,fixmodel,0.8245,-0.0011238664516173185,0.007330139398326169,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,550,NA,NA,2,fixmodel_cal,0.8968,0.005772095468937573,0.006245157222294681,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,550,NA,NA,2,sepmodel,0.7931,-8.928719024017391e-4,0.007934649533378637,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,550,NA,NA,3,fixmodel,0.8332,9.042265224189964e-4,0.007365545325461743,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,550,NA,NA,3,fixmodel_cal,0.8758,0.0019997089234187436,0.0065486390014009785,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,550,NA,NA,3,sepmodel,0.8003,0.0013538757926352181,0.008105899286035851,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,550,NA,NA,4,fixmodel,0.8358,-4.5659807962224603e-4,0.007267361797970961,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,550,NA,NA,4,fixmodel_cal,0.8867,0.012788614429567155,0.007063215673235251,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,550,NA,NA,4,sepmodel,0.793,-2.151136955378193e-4,0.008013664715569403,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,575,NA,NA,2,fixmodel,0.8315,5.303030057440049e-4,0.007214979627040667,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,575,NA,NA,2,fixmodel_cal,0.8951,0.013591247961799915,0.0067366320832262915,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,575,NA,NA,2,sepmodel,0.8022,5.249969765873736e-4,0.007736073226581069,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,575,NA,NA,3,fixmodel,0.8352,0.0017332927711414296,0.007234900227026436,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,575,NA,NA,3,fixmodel_cal,0.8861,0.0053551630931522355,0.006460054869912769,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,575,NA,NA,3,sepmodel,0.8021,0.0018765826453759939,0.007857861782325646,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,575,NA,NA,4,fixmodel,0.8479,0.0018212515436903,0.00704820101660513,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,575,NA,NA,4,fixmodel_cal,0.8931,0.015179206205637136,0.0068823113423892345,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,575,NA,NA,4,sepmodel,0.804,0.0021087626225345527,0.007850653544875737,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,600,NA,NA,2,fixmodel,0.8245,-8.682327383169003e-4,0.0075859063597477055,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,600,NA,NA,2,fixmodel_cal,0.8866,0.009506956965377966,0.006846025073746784,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,600,NA,NA,2,sepmodel,0.7984,-6.601233096029068e-4,0.008147296083043282,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,600,NA,NA,3,fixmodel,0.8339,5.886997352740538e-4,0.007329796777030879,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,600,NA,NA,3,fixmodel_cal,0.8892,0.007325228118294979,0.006648990851554899,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,600,NA,NA,3,sepmodel,0.793,3.4464589235081583e-4,0.008088193372658143,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,600,NA,NA,4,fixmodel,0.8319,-1.4499592987902564e-4,0.007162525790487046,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,600,NA,NA,4,fixmodel_cal,0.8879,0.01411457997179253,0.007040148449960142,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,600,NA,NA,4,sepmodel,0.7944,-3.03719588675289e-4,0.007928088199009942,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,625,NA,NA,2,fixmodel,0.8261,-7.315633132292235e-5,0.00728951955874016,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,625,NA,NA,2,fixmodel_cal,0.8941,0.008509982371070023,0.006479659164569607,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,625,NA,NA,2,sepmodel,0.7954,-3.768941720614289e-4,0.007784613389406703,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,625,NA,NA,3,fixmodel,0.8293,-6.788152865458778e-4,0.0074417292926954,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,625,NA,NA,3,fixmodel_cal,0.8891,0.0083127109302121565,0.006650371186685901,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,625,NA,NA,3,sepmodel,0.7895,-6.1559982628268e-4,0.008080022661124306,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,625,NA,NA,4,fixmodel,0.83,-0.001430515251237723,0.007261436585646454,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,625,NA,NA,4,fixmodel_cal,0.8863,0.013673143574860025,0.007117298057072805,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,625,NA,NA,4,sepmodel,0.7859,-0.0012976515800881005,0.008037614550019358,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,650,NA,NA,2,fixmodel,0.8216,2.565699600747854e-4,0.007545671666650276,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,650,NA,NA,2,fixmodel_cal,0.8937,0.006800887003052848,0.0064844853584242355,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,650,NA,NA,2,sepmodel,0.7926,2.481741729677827e-4,0.008167833922433488,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,650,NA,NA,3,fixmodel,0.8368,4.7491525900062484e-4,0.0072258170828261225,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,650,NA,NA,3,fixmodel_cal,0.9068,0.012105729032068021,0.006539418257286835,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,650,NA,NA,3,sepmodel,0.8041,7.628898588426417e-4,0.007943493560390993,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,650,NA,NA,4,fixmodel,0.8378,6.364647234777742e-4,0.007287569721712299,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,650,NA,NA,4,fixmodel_cal,0.8889,0.015455340620659713,0.007235204429691574,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,650,NA,NA,4,sepmodel,0.7965,8.587456328316578e-4,0.008091111791497017,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,675,NA,NA,2,fixmodel,0.8277,7.628228084484451e-4,0.0073098166253932565,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,675,NA,NA,2,fixmodel_cal,0.8945,0.0050755814634888255,0.006183347675954191,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,675,NA,NA,2,sepmodel,0.802,0.0014276278646272737,0.00786657945504245,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,675,NA,NA,3,fixmodel,0.8278,-9.058047423602726e-4,0.007317227555211858,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,675,NA,NA,3,fixmodel_cal,0.9028,0.013389785853691685,0.006726595531326272,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,675,NA,NA,3,sepmodel,0.7959,-8.736117821125284e-4,0.008043651114133929,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,675,NA,NA,4,fixmodel,0.8388,2.385727170737104e-4,0.007277299196496655,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,675,NA,NA,4,fixmodel_cal,0.8928,0.015123463627921021,0.007275722859935843,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,675,NA,NA,4,sepmodel,0.7934,1.005400974305165e-6,0.008094973166006566,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,700,NA,NA,2,fixmodel,0.8225,1.8087643197875998e-4,0.007401905438303143,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,700,NA,NA,2,fixmodel_cal,0.8982,0.00316188875903706,0.00609401803845504,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,linear,0.025,TRUE,700,NA,NA,2,sepmodel,0.7933,8.085972396203343e-6,0.00794561329723106,0,10000
